product, price , quantity ,sales ,date,region
chartreuse morsel,$3.00,557,,06-06-2020,south
chartreuse morsel,$3.00,515,,06-06-2020,east
chartreuse morsel,$3.00,599,,06-06-2020,west
periwinkle morsel,$1.25,505,,06-06-2020,north
periwinkle morsel,$1.25,600,,06-06-2020,south
periwinkle morsel,$1.25,505,,06-06-2020,east
periwinkle morsel,$1.25,541,,06-06-2020,west
vermilion morsel,$4.99,593,,06-06-2020,north
vermilion morsel,$4.99,566,,06-06-2020,south
vermilion morsel,$4.99,545,,06-06-2020,east
vermilion morsel,$4.99,554,,06-06-2020,west
lapis morsel,$1.99,521,,06-06-2020,north
lapis morsel,$1.99,548,,06-06-2020,south
lapis morsel,$1.99,520,,06-06-2020,east
lapis morsel,$1.99,582,,06-06-2020,west
pink morsel,3,540,1620,07-06-2020,north
pink morsel,3,550,1650,07-06-2020,south
pink morsel,3,581,1743,07-06-2020,east
pink morsel,3,558,1674,07-06-2020,west
gold morsel,$9.99,584,,07-06-2020,north
gold morsel,$9.99,573,,07-06-2020,south
gold morsel,$9.99,535,,07-06-2020,east
gold morsel,$9.99,543,,07-06-2020,west
magenta morsel,$2.50,549,,07-06-2020,north
magenta morsel,$2.50,586,,07-06-2020,south
magenta morsel,$2.50,561,,07-06-2020,east
magenta morsel,$2.50,589,,07-06-2020,west
chartreuse morsel,$3.00,534,,07-06-2020,north
chartreuse morsel,$3.00,507,,07-06-2020,south
chartreuse morsel,$3.00,513,,07-06-2020,east
chartreuse morsel,$3.00,600,,07-06-2020,west
periwinkle morsel,$1.25,543,,07-06-2020,north
periwinkle morsel,$1.25,571,,07-06-2020,south
periwinkle morsel,$1.25,534,,07-06-2020,east
periwinkle morsel,$1.25,547,,07-06-2020,west
vermilion morsel,$4.99,568,,07-06-2020,north
vermilion morsel,$4.99,543,,07-06-2020,south
vermilion morsel,$4.99,502,,07-06-2020,east
vermilion morsel,$4.99,507,,07-06-2020,west
lapis morsel,$1.99,540,,07-06-2020,north
lapis morsel,$1.99,528,,07-06-2020,south
lapis morsel,$1.99,553,,07-06-2020,east
lapis morsel,$1.99,556,,07-06-2020,west
pink morsel,3,509,1527,08-06-2020,north
pink morsel,3,546,1638,08-06-2020,south
pink morsel,3,528,1584,08-06-2020,east
pink morsel,3,565,1695,08-06-2020,west
gold morsel,$9.99,516,,08-06-2020,north
gold morsel,$9.99,520,,08-06-2020,south
gold morsel,$9.99,550,,08-06-2020,east
gold morsel,$9.99,511,,08-06-2020,west
magenta morsel,$2.50,555,,08-06-2020,north
magenta morsel,$2.50,533,,08-06-2020,south
magenta morsel,$2.50,556,,08-06-2020,east
magenta morsel,$2.50,531,,08-06-2020,west
chartreuse morsel,$3.00,505,,08-06-2020,north
chartreuse morsel,$3.00,515,,08-06-2020,south
chartreuse morsel,$3.00,523,,08-06-2020,east
chartreuse morsel,$3.00,579,,08-06-2020,west
periwinkle morsel,$1.25,592,,08-06-2020,north
periwinkle morsel,$1.25,587,,08-06-2020,south
periwinkle morsel,$1.25,503,,08-06-2020,east
periwinkle morsel,$1.25,593,,08-06-2020,west
vermilion morsel,$4.99,548,,08-06-2020,north
vermilion morsel,$4.99,578,,08-06-2020,south
vermilion morsel,$4.99,596,,08-06-2020,east
vermilion morsel,$4.99,540,,08-06-2020,west
lapis morsel,$1.99,537,,08-06-2020,north
lapis morsel,$1.99,597,,08-06-2020,south
lapis morsel,$1.99,556,,08-06-2020,east
lapis morsel,$1.99,523,,08-06-2020,west
pink morsel,3,501,1503,09-06-2020,north
pink morsel,3,523,1569,09-06-2020,south
pink morsel,3,524,1572,09-06-2020,east
pink morsel,3,531,1593,09-06-2020,west
gold morsel,$9.99,567,,09-06-2020,north
gold morsel,$9.99,560,,09-06-2020,south
gold morsel,$9.99,515,,09-06-2020,east
gold morsel,$9.99,586,,09-06-2020,west
magenta morsel,$2.50,582,,09-06-2020,north
magenta morsel,$2.50,544,,09-06-2020,south
magenta morsel,$2.50,599,,09-06-2020,east
magenta morsel,$2.50,514,,09-06-2020,west
chartreuse morsel,$3.00,543,,09-06-2020,north
chartreuse morsel,$3.00,541,,09-06-2020,south
chartreuse morsel,$3.00,587,,09-06-2020,east
chartreuse morsel,$3.00,525,,09-06-2020,west
periwinkle morsel,$1.25,528,,09-06-2020,north
periwinkle morsel,$1.25,535,,09-06-2020,south
periwinkle morsel,$1.25,581,,09-06-2020,east
periwinkle morsel,$1.25,509,,09-06-2020,west
vermilion morsel,$4.99,542,,09-06-2020,north
vermilion morsel,$4.99,559,,09-06-2020,south
vermilion morsel,$4.99,578,,09-06-2020,east
vermilion morsel,$4.99,506,,09-06-2020,west
lapis morsel,$1.99,531,,09-06-2020,north
lapis morsel,$1.99,589,,09-06-2020,south
lapis morsel,$1.99,559,,09-06-2020,east
lapis morsel,$1.99,588,,09-06-2020,west
pink morsel,3,587,1761,10-06-2020,north
pink morsel,3,504,1512,10-06-2020,south
pink morsel,3,539,1617,10-06-2020,east
pink morsel,3,531,1593,10-06-2020,west
gold morsel,$9.99,587,,10-06-2020,north
gold morsel,$9.99,569,,10-06-2020,south
gold morsel,$9.99,566,,10-06-2020,east
gold morsel,$9.99,586,,10-06-2020,west
magenta morsel,$2.50,566,,10-06-2020,north
magenta morsel,$2.50,545,,10-06-2020,south
magenta morsel,$2.50,559,,10-06-2020,east
magenta morsel,$2.50,543,,10-06-2020,west
chartreuse morsel,$3.00,554,,10-06-2020,north
chartreuse morsel,$3.00,595,,10-06-2020,south
chartreuse morsel,$3.00,561,,10-06-2020,east
chartreuse morsel,$3.00,512,,10-06-2020,west
periwinkle morsel,$1.25,567,,10-06-2020,north
periwinkle morsel,$1.25,580,,10-06-2020,south
periwinkle morsel,$1.25,600,,10-06-2020,east
periwinkle morsel,$1.25,551,,10-06-2020,west
vermilion morsel,$4.99,544,,10-06-2020,north
vermilion morsel,$4.99,596,,10-06-2020,south
vermilion morsel,$4.99,519,,10-06-2020,east
vermilion morsel,$4.99,574,,10-06-2020,west
lapis morsel,$1.99,530,,10-06-2020,north
lapis morsel,$1.99,528,,10-06-2020,south
lapis morsel,$1.99,571,,10-06-2020,east
lapis morsel,$1.99,528,,10-06-2020,west
pink morsel,3,530,1590,11-06-2020,north
pink morsel,3,537,1611,11-06-2020,south
pink morsel,3,573,1719,11-06-2020,east
pink morsel,3,573,1719,11-06-2020,west
gold morsel,$9.99,533,,11-06-2020,north
gold morsel,$9.99,503,,11-06-2020,south
gold morsel,$9.99,552,,11-06-2020,east
gold morsel,$9.99,519,,11-06-2020,west
magenta morsel,$2.50,588,,11-06-2020,north
magenta morsel,$2.50,538,,11-06-2020,south
magenta morsel,$2.50,586,,11-06-2020,east
magenta morsel,$2.50,584,,11-06-2020,west
chartreuse morsel,$3.00,563,,11-06-2020,north
chartreuse morsel,$3.00,574,,11-06-2020,south
chartreuse morsel,$3.00,573,,11-06-2020,east
chartreuse morsel,$3.00,554,,11-06-2020,west
periwinkle morsel,$1.25,507,,11-06-2020,north
periwinkle morsel,$1.25,584,,11-06-2020,south
periwinkle morsel,$1.25,513,,11-06-2020,east
periwinkle morsel,$1.25,547,,11-06-2020,west
vermilion morsel,$4.99,537,,11-06-2020,north
vermilion morsel,$4.99,549,,11-06-2020,south
vermilion morsel,$4.99,517,,11-06-2020,east
vermilion morsel,$4.99,537,,11-06-2020,west
lapis morsel,$1.99,581,,11-06-2020,north
lapis morsel,$1.99,564,,11-06-2020,south
lapis morsel,$1.99,594,,11-06-2020,east
lapis morsel,$1.99,556,,11-06-2020,west
pink morsel,3,504,1512,12-06-2020,north
pink morsel,3,592,1776,12-06-2020,south
pink morsel,3,525,1575,12-06-2020,east
pink morsel,3,582,1746,12-06-2020,west
gold morsel,$9.99,543,,12-06-2020,north
gold morsel,$9.99,526,,12-06-2020,south
gold morsel,$9.99,526,,12-06-2020,east
gold morsel,$9.99,561,,12-06-2020,west
magenta morsel,$2.50,539,,12-06-2020,north
magenta morsel,$2.50,542,,12-06-2020,south
magenta morsel,$2.50,509,,12-06-2020,east
magenta morsel,$2.50,566,,12-06-2020,west
chartreuse morsel,$3.00,565,,12-06-2020,north
chartreuse morsel,$3.00,579,,12-06-2020,south
chartreuse morsel,$3.00,544,,12-06-2020,east
chartreuse morsel,$3.00,504,,12-06-2020,west
periwinkle morsel,$1.25,506,,12-06-2020,north
periwinkle morsel,$1.25,541,,12-06-2020,south
periwinkle morsel,$1.25,521,,12-06-2020,east
periwinkle morsel,$1.25,577,,12-06-2020,west
vermilion morsel,$4.99,535,,12-06-2020,north
vermilion morsel,$4.99,504,,12-06-2020,south
vermilion morsel,$4.99,558,,12-06-2020,east
vermilion morsel,$4.99,594,,12-06-2020,west
lapis morsel,$1.99,575,,12-06-2020,north
lapis morsel,$1.99,565,,12-06-2020,south
lapis morsel,$1.99,552,,12-06-2020,east
lapis morsel,$1.99,539,,12-06-2020,west
pink morsel,3,527,1581,13-06-2020,north
pink morsel,3,563,1689,13-06-2020,south
pink morsel,3,592,1776,13-06-2020,east
pink morsel,3,520,1560,13-06-2020,west
gold morsel,$9.99,592,,13-06-2020,north
gold morsel,$9.99,543,,13-06-2020,south
gold morsel,$9.99,584,,13-06-2020,east
gold morsel,$9.99,562,,13-06-2020,west
magenta morsel,$2.50,551,,13-06-2020,north
magenta morsel,$2.50,549,,13-06-2020,south
magenta morsel,$2.50,557,,13-06-2020,east
magenta morsel,$2.50,586,,13-06-2020,west
chartreuse morsel,$3.00,504,,13-06-2020,north
chartreuse morsel,$3.00,547,,13-06-2020,south
chartreuse morsel,$3.00,547,,13-06-2020,east
chartreuse morsel,$3.00,545,,13-06-2020,west
periwinkle morsel,$1.25,598,,13-06-2020,north
periwinkle morsel,$1.25,572,,13-06-2020,south
periwinkle morsel,$1.25,538,,13-06-2020,east
periwinkle morsel,$1.25,509,,13-06-2020,west
vermilion morsel,$4.99,590,,13-06-2020,north
vermilion morsel,$4.99,512,,13-06-2020,south
vermilion morsel,$4.99,518,,13-06-2020,east
vermilion morsel,$4.99,581,,13-06-2020,west
lapis morsel,$1.99,564,,13-06-2020,north
lapis morsel,$1.99,512,,13-06-2020,south
lapis morsel,$1.99,598,,13-06-2020,east
lapis morsel,$1.99,511,,13-06-2020,west
pink morsel,3,578,1734,14-06-2020,north
pink morsel,3,596,1788,14-06-2020,south
pink morsel,3,581,1743,14-06-2020,east
pink morsel,3,573,1719,14-06-2020,west
gold morsel,$9.99,509,,14-06-2020,north
gold morsel,$9.99,573,,14-06-2020,south
gold morsel,$9.99,580,,14-06-2020,east
gold morsel,$9.99,595,,14-06-2020,west
magenta morsel,$2.50,526,,14-06-2020,north
magenta morsel,$2.50,524,,14-06-2020,south
magenta morsel,$2.50,527,,14-06-2020,east
magenta morsel,$2.50,509,,14-06-2020,west
chartreuse morsel,$3.00,530,,14-06-2020,north
chartreuse morsel,$3.00,582,,14-06-2020,south
chartreuse morsel,$3.00,538,,14-06-2020,east
chartreuse morsel,$3.00,571,,14-06-2020,west
periwinkle morsel,$1.25,594,,14-06-2020,north
periwinkle morsel,$1.25,533,,14-06-2020,south
periwinkle morsel,$1.25,544,,14-06-2020,east
periwinkle morsel,$1.25,518,,14-06-2020,west
vermilion morsel,$4.99,509,,14-06-2020,north
vermilion morsel,$4.99,585,,14-06-2020,south
vermilion morsel,$4.99,560,,14-06-2020,east
vermilion morsel,$4.99,572,,14-06-2020,west
lapis morsel,$1.99,597,,14-06-2020,north
lapis morsel,$1.99,547,,14-06-2020,south
lapis morsel,$1.99,507,,14-06-2020,east
lapis morsel,$1.99,583,,14-06-2020,west
pink morsel,3,514,1542,15-06-2020,north
pink morsel,3,586,1758,15-06-2020,south
pink morsel,3,558,1674,15-06-2020,east
pink morsel,3,528,1584,15-06-2020,west
gold morsel,$9.99,519,,15-06-2020,north
gold morsel,$9.99,587,,15-06-2020,south
gold morsel,$9.99,596,,15-06-2020,east
gold morsel,$9.99,600,,15-06-2020,west
magenta morsel,$2.50,568,,15-06-2020,north
magenta morsel,$2.50,527,,15-06-2020,south
magenta morsel,$2.50,578,,15-06-2020,east
magenta morsel,$2.50,553,,15-06-2020,west
chartreuse morsel,$3.00,536,,15-06-2020,north
chartreuse morsel,$3.00,572,,15-06-2020,south
chartreuse morsel,$3.00,523,,15-06-2020,east
chartreuse morsel,$3.00,548,,15-06-2020,west
periwinkle morsel,$1.25,521,,15-06-2020,north
periwinkle morsel,$1.25,557,,15-06-2020,south
periwinkle morsel,$1.25,590,,15-06-2020,east
periwinkle morsel,$1.25,569,,15-06-2020,west
vermilion morsel,$4.99,591,,15-06-2020,north
vermilion morsel,$4.99,530,,15-06-2020,south
vermilion morsel,$4.99,536,,15-06-2020,east
vermilion morsel,$4.99,559,,15-06-2020,west
lapis morsel,$1.99,571,,15-06-2020,north
lapis morsel,$1.99,579,,15-06-2020,south
lapis morsel,$1.99,551,,15-06-2020,east
lapis morsel,$1.99,504,,15-06-2020,west
pink morsel,3,556,1668,16-06-2020,north
pink morsel,3,540,1620,16-06-2020,south
pink morsel,3,565,1695,16-06-2020,east
pink morsel,3,546,1638,16-06-2020,west
gold morsel,$9.99,555,,16-06-2020,north
gold morsel,$9.99,598,,16-06-2020,south
gold morsel,$9.99,599,,16-06-2020,east
gold morsel,$9.99,524,,16-06-2020,west
magenta morsel,$2.50,573,,16-06-2020,north
magenta morsel,$2.50,560,,16-06-2020,south
magenta morsel,$2.50,555,,16-06-2020,east
magenta morsel,$2.50,527,,16-06-2020,west
chartreuse morsel,$3.00,570,,16-06-2020,north
chartreuse morsel,$3.00,515,,16-06-2020,south
chartreuse morsel,$3.00,536,,16-06-2020,east
chartreuse morsel,$3.00,536,,16-06-2020,west
periwinkle morsel,$1.25,572,,16-06-2020,north
periwinkle morsel,$1.25,597,,16-06-2020,south
periwinkle morsel,$1.25,519,,16-06-2020,east
periwinkle morsel,$1.25,530,,16-06-2020,west
vermilion morsel,$4.99,509,,16-06-2020,north
vermilion morsel,$4.99,594,,16-06-2020,south
vermilion morsel,$4.99,551,,16-06-2020,east
vermilion morsel,$4.99,539,,16-06-2020,west
lapis morsel,$1.99,565,,16-06-2020,north
lapis morsel,$1.99,520,,16-06-2020,south
lapis morsel,$1.99,553,,16-06-2020,east
lapis morsel,$1.99,512,,16-06-2020,west
pink morsel,3,518,1554,17-06-2020,north
pink morsel,3,553,1659,17-06-2020,south
pink morsel,3,578,1734,17-06-2020,east
pink morsel,3,509,1527,17-06-2020,west
gold morsel,$9.99,556,,17-06-2020,north
gold morsel,$9.99,532,,17-06-2020,south
gold morsel,$9.99,539,,17-06-2020,east
gold morsel,$9.99,526,,17-06-2020,west
magenta morsel,$2.50,510,,17-06-2020,north
magenta morsel,$2.50,507,,17-06-2020,south
magenta morsel,$2.50,509,,17-06-2020,east
magenta morsel,$2.50,531,,17-06-2020,west
chartreuse morsel,$3.00,580,,17-06-2020,north
chartreuse morsel,$3.00,534,,17-06-2020,south
chartreuse morsel,$3.00,538,,17-06-2020,east
chartreuse morsel,$3.00,539,,17-06-2020,west
periwinkle morsel,$1.25,588,,17-06-2020,north
periwinkle morsel,$1.25,500,,17-06-2020,south
periwinkle morsel,$1.25,578,,17-06-2020,east
periwinkle morsel,$1.25,590,,17-06-2020,west
vermilion morsel,$4.99,540,,17-06-2020,north
vermilion morsel,$4.99,561,,17-06-2020,south
vermilion morsel,$4.99,545,,17-06-2020,east
vermilion morsel,$4.99,572,,17-06-2020,west
lapis morsel,$1.99,518,,17-06-2020,north
lapis morsel,$1.99,540,,17-06-2020,south
lapis morsel,$1.99,577,,17-06-2020,east
lapis morsel,$1.99,526,,17-06-2020,west
pink morsel,3,537,1611,18-06-2020,north
pink morsel,3,578,1734,18-06-2020,south
pink morsel,3,581,1743,18-06-2020,east
pink morsel,3,519,1557,18-06-2020,west
gold morsel,$9.99,558,,18-06-2020,north
gold morsel,$9.99,596,,18-06-2020,south
gold morsel,$9.99,513,,18-06-2020,east
gold morsel,$9.99,566,,18-06-2020,west
magenta morsel,$2.50,577,,18-06-2020,north
magenta morsel,$2.50,600,,18-06-2020,south
magenta morsel,$2.50,572,,18-06-2020,east
magenta morsel,$2.50,517,,18-06-2020,west
chartreuse morsel,$3.00,591,,18-06-2020,north
chartreuse morsel,$3.00,549,,18-06-2020,south
chartreuse morsel,$3.00,597,,18-06-2020,east
chartreuse morsel,$3.00,516,,18-06-2020,west
periwinkle morsel,$1.25,516,,18-06-2020,north
periwinkle morsel,$1.25,542,,18-06-2020,south
periwinkle morsel,$1.25,570,,18-06-2020,east
periwinkle morsel,$1.25,542,,18-06-2020,west
vermilion morsel,$4.99,565,,18-06-2020,north
vermilion morsel,$4.99,517,,18-06-2020,south
vermilion morsel,$4.99,532,,18-06-2020,east
vermilion morsel,$4.99,507,,18-06-2020,west
lapis morsel,$1.99,503,,18-06-2020,north
lapis morsel,$1.99,556,,18-06-2020,south
lapis morsel,$1.99,593,,18-06-2020,east
lapis morsel,$1.99,518,,18-06-2020,west
pink morsel,3,600,1800,19-06-2020,north
pink morsel,3,512,1536,19-06-2020,south
pink morsel,3,526,1578,19-06-2020,east
pink morsel,3,505,1515,19-06-2020,west
gold morsel,$9.99,522,,19-06-2020,north
gold morsel,$9.99,589,,19-06-2020,south
gold morsel,$9.99,504,,19-06-2020,east
gold morsel,$9.99,563,,19-06-2020,west
magenta morsel,$2.50,566,,19-06-2020,north
magenta morsel,$2.50,503,,19-06-2020,south
magenta morsel,$2.50,505,,19-06-2020,east
magenta morsel,$2.50,568,,19-06-2020,west
chartreuse morsel,$3.00,590,,19-06-2020,north
chartreuse morsel,$3.00,525,,19-06-2020,south
chartreuse morsel,$3.00,529,,19-06-2020,east
chartreuse morsel,$3.00,581,,19-06-2020,west
periwinkle morsel,$1.25,504,,19-06-2020,north
periwinkle morsel,$1.25,539,,19-06-2020,south
periwinkle morsel,$1.25,589,,19-06-2020,east
periwinkle morsel,$1.25,525,,19-06-2020,west
vermilion morsel,$4.99,555,,19-06-2020,north
vermilion morsel,$4.99,559,,19-06-2020,south
vermilion morsel,$4.99,522,,19-06-2020,east
vermilion morsel,$4.99,533,,19-06-2020,west
lapis morsel,$1.99,542,,19-06-2020,north
lapis morsel,$1.99,598,,19-06-2020,south
lapis morsel,$1.99,545,,19-06-2020,east
lapis morsel,$1.99,569,,19-06-2020,west
pink morsel,3,549,1647,20-06-2020,north
pink morsel,3,547,1641,20-06-2020,south
pink morsel,3,538,1614,20-06-2020,east
pink morsel,3,506,1518,20-06-2020,west
gold morsel,$9.99,503,,20-06-2020,north
gold morsel,$9.99,575,,20-06-2020,south
gold morsel,$9.99,585,,20-06-2020,east
gold morsel,$9.99,556,,20-06-2020,west
magenta morsel,$2.50,569,,20-06-2020,north
magenta morsel,$2.50,516,,20-06-2020,south
magenta morsel,$2.50,536,,20-06-2020,east
magenta morsel,$2.50,586,,20-06-2020,west
chartreuse morsel,$3.00,548,,20-06-2020,north
chartreuse morsel,$3.00,510,,20-06-2020,south
chartreuse morsel,$3.00,585,,20-06-2020,east
chartreuse morsel,$3.00,597,,20-06-2020,west
periwinkle morsel,$1.25,502,,20-06-2020,north
periwinkle morsel,$1.25,501,,20-06-2020,south
periwinkle morsel,$1.25,568,,20-06-2020,east
periwinkle morsel,$1.25,581,,20-06-2020,west
vermilion morsel,$4.99,538,,20-06-2020,north
vermilion morsel,$4.99,589,,20-06-2020,south
vermilion morsel,$4.99,590,,20-06-2020,east
vermilion morsel,$4.99,577,,20-06-2020,west
lapis morsel,$1.99,577,,20-06-2020,north
lapis morsel,$1.99,511,,20-06-2020,south
lapis morsel,$1.99,595,,20-06-2020,east
lapis morsel,$1.99,588,,20-06-2020,west
pink morsel,3,585,1755,21-06-2020,north
pink morsel,3,540,1620,21-06-2020,south
pink morsel,3,575,1725,21-06-2020,east
pink morsel,3,556,1668,21-06-2020,west
gold morsel,$9.99,581,,21-06-2020,north
gold morsel,$9.99,596,,21-06-2020,south
gold morsel,$9.99,543,,21-06-2020,east
gold morsel,$9.99,590,,21-06-2020,west
magenta morsel,$2.50,539,,21-06-2020,north
magenta morsel,$2.50,556,,21-06-2020,south
magenta morsel,$2.50,577,,21-06-2020,east
magenta morsel,$2.50,517,,21-06-2020,west
chartreuse morsel,$3.00,522,,21-06-2020,north
chartreuse morsel,$3.00,596,,21-06-2020,south
chartreuse morsel,$3.00,548,,21-06-2020,east
chartreuse morsel,$3.00,580,,21-06-2020,west
periwinkle morsel,$1.25,579,,21-06-2020,north
periwinkle morsel,$1.25,580,,21-06-2020,south
periwinkle morsel,$1.25,534,,21-06-2020,east
periwinkle morsel,$1.25,559,,21-06-2020,west
vermilion morsel,$4.99,582,,21-06-2020,north
vermilion morsel,$4.99,531,,21-06-2020,south
vermilion morsel,$4.99,557,,21-06-2020,east
vermilion morsel,$4.99,500,,21-06-2020,west
lapis morsel,$1.99,521,,21-06-2020,north
lapis morsel,$1.99,534,,21-06-2020,south
lapis morsel,$1.99,513,,21-06-2020,east
lapis morsel,$1.99,533,,21-06-2020,west
pink morsel,3,587,1761,22-06-2020,north
pink morsel,3,514,1542,22-06-2020,south
pink morsel,3,513,1539,22-06-2020,east
pink morsel,3,508,1524,22-06-2020,west
gold morsel,$9.99,528,,22-06-2020,north
gold morsel,$9.99,534,,22-06-2020,south
gold morsel,$9.99,590,,22-06-2020,east
gold morsel,$9.99,567,,22-06-2020,west
magenta morsel,$2.50,516,,22-06-2020,north
magenta morsel,$2.50,505,,22-06-2020,south
magenta morsel,$2.50,547,,22-06-2020,east
magenta morsel,$2.50,550,,22-06-2020,west
chartreuse morsel,$3.00,562,,22-06-2020,north
chartreuse morsel,$3.00,550,,22-06-2020,south
chartreuse morsel,$3.00,560,,22-06-2020,east
chartreuse morsel,$3.00,500,,22-06-2020,west
periwinkle morsel,$1.25,584,,22-06-2020,north
periwinkle morsel,$1.25,551,,22-06-2020,south
periwinkle morsel,$1.25,574,,22-06-2020,east
periwinkle morsel,$1.25,519,,22-06-2020,west
vermilion morsel,$4.99,506,,22-06-2020,north
vermilion morsel,$4.99,589,,22-06-2020,south
vermilion morsel,$4.99,579,,22-06-2020,east
vermilion morsel,$4.99,539,,22-06-2020,west
